id,org_name,organization_type,breach_type,total_affected,severity_level,reporting_delay_days,breach_duration_days,third_party_flag,risk_score,operational_risk_level,risk_owner,incident_status,remediation_action,remediation_due_date,remediation_overdue_flag
b4db59fb-2397-5769-9801-36dd13926af6,Brown & Toland Physicians,MED,HACK,,Unreported,364.0,10.0,True,6,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2026-02-09,True
5b316258-fda3-55cd-b31f-8bf8039cf5c2,Veros Credit,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2023-01-13,True
792c53a1-cd72-5b1b-86f3-5ed282f1da1b,"Newcourse Communications, Inc.",BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2022-11-17,True
5dab49c1-6967-560f-9d1e-cd3932dc7738,Union Bank and Trust Company,BSF,HACK,,Unreported,32.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2023-07-30,True
45630dc0-1c8e-507f-b1f0-356c76ff496e,"Freedom Management Group, LLC dba The Natural",BSO,UNKN,7467.0,Medium,113.0,,False,4,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2014-09-12,True
16c19020-71bd-530c-9841-64e8c69f505c,"MoneyGram Payment Systems, Inc.",BSF,HACK,,Unreported,17.0,2.0,False,2,Low,Data Governance Team,Monitoring,Complete impact assessment and update affected population count,2024-12-06,True
3151518b-0680-56bc-b030-8a935417c7bc,The Dental Network,MED,DISC,3.0,Low,,,False,3,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2008-04-09,True
839cf779-ac0d-50da-9c4c-05651be7a7d1,"Flagstar Bank, FSB",BSF,HACK,,Unreported,52.0,0.0,True,6,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2021-03-29,True
df2c0b1d-4fba-5be5-85e4-8504e48f7ff5,"Milliman Solutions, LLC dba Milliman Intelliscript",BSO,HACK,,Unreported,49.0,1.0,True,6,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2023-07-31,True
46a04538-2156-57ff-9369-e2b66cc881c2,"MyCMOShare Digital, LLC",BSO,HACK,,Unreported,175.0,15.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2026-01-15,True
e3d29804-5975-50e5-9b62-dd12ac538eee,Columbus Regional Hospital & Columbus Regional Health Physicians LLC,MED,UNKN,1.0,Low,219.0,,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-12-12,True
47b823c7-9853-5d10-9099-fc16ac1f0317,Viator,UNKN,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2014-10-23,True
284b378e-06f3-5b16-a180-71e09f1c3054,Municipality of Anchorage,GOV,UNKN,11373.0,High,790.0,,False,5,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2021-07-04,True
593e2b88-c018-568d-ad4f-34b3d40d2c2b,"Page Southerland Page, Inc.",BSO,HACK,3.0,Low,293.0,3.0,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-09-20,True
b03e1625-0f3d-533d-bc42-ee8321fcda34,Securian Financial Services,BSF,PHYS,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2018-05-11,True
7d8aa83b-6144-54ff-bae7-54f270ad8a71,Bombas LLC,BSR,UNKN,,Unreported,1434.0,151.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2018-09-14,True
bdf4510f-6f46-5b24-88eb-5662493503c2,Chilis Grill and Bar,BSO,UNKN,,Unreported,83.0,31.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2018-06-06,True
d9ab7e88-dc4f-5e86-8402-1faa9c0f4b07,"e-Hazard Management, LLC",BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2023-06-18,True
43d21414-8525-554e-91b2-a0c4aeccca28,FranciscanHealthIndianapolis,MED,UNKN,,Unreported,15.0,,False,2,Low,Data Governance Team,Monitoring,Complete impact assessment and update affected population count,2017-08-05,True
82547ae0-4ebe-579e-8972-1cafcfbe2776,Winchester Savings Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2021-03-31,True
96da497e-7924-5a70-92cf-5c207bc8de41,U.S. Translation Company,BSO,HACK,,Unreported,116.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-11-30,True
f899a22c-32eb-5de4-9c3d-269d9035c213,"The Dovel Group, LLC",BSO,HACK,2783.0,Medium,66.0,7.0,False,4,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2021-07-22,True
b83a2f29-4e4e-51eb-814d-f31b6a3b89e5,Genpact,BSO,DISC,,Unreported,113.0,80.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2017-05-19,True
530ac806-841b-5d7e-9aec-672787a8fbe8,Anchor Construction LLC,BSO,UNKN,167.0,Low,76.0,,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2021-09-24,True
34ce8426-e57a-5301-b9d8-f8ac233215a6,"Conduent Business Services, LLC",BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2026-03-04,True
0d124ac6-aa42-5532-a55c-a084befff3d1,Phillip Capital Inc.,BSF,HACK,,Unreported,359.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2019-03-24,True
dff058ff-b55d-5cfe-b478-74640d7d553a,Savers Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2014-03-02,True
4c88e80e-a494-5b16-b4bf-7f2335663537,Land Title Guarantee Company,BSF,HACK,,Unreported,343.0,91.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2017-02-21,True
e013a3a4-5c8f-52ac-bc2a-302b64057b9a,DCH Health System,MED,INSD,2530.0,Medium,,,False,4,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2023-02-19,True
f13f29e1-b173-59ff-aa37-839a8a7a08ab,Lake Charles Housing Authority,GOV,HACK,,Unreported,160.0,63.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2022-08-15,True
167af795-e729-525a-a40e-345870044040,"General Health System, Inc.",MED,HACK,,Unreported,133.0,5.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-12-04,True
4fc6a105-9fdf-599f-a1cb-a04878cd9861,American Express,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2015-02-13,True
666093a6-3e2e-5567-ad56-1fbe75b99f64,Spaulding Rehabilitation Network,MED,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2023-03-08,True
17dded47-e2ab-5b82-bd08-14aa79f71334,"Wells Fargo Clearing Services, LLC",BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2021-06-20,True
ccb0fb6a-c699-53a0-b964-9616ac6c0dc7,Duquesne University of the Holy Spirit,EDU,DISC,,Unreported,,,True,6,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2022-11-24,True
1398c425-7e62-58aa-8178-db9946abd52f,"CIBT, Inc.",BSO,UNKN,10318.0,High,199.0,,False,5,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2023-07-06,True
7c86db07-cde8-5899-9495-9554e42bc988,"athenahealth, Inc.",BSO,DISC,,Unreported,226.0,166.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2024-11-29,True
3eaafe0d-6b4b-50f0-a9cc-a5de83f8cdcb,"Nonstop Administration and Insurance Services, Inc.",BSF,UNKN,480.0,Low,62.0,,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2023-03-24,True
4db41439-213e-58be-bab4-b857336154f7,Cottage Class Inc,BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2018-08-18,True
1099b549-d3a5-5df0-8d26-d54f3200c97f,WEG Electric Corp,BSO,UNKN,490.0,Low,1083.0,,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2026-04-18,True
afbb8c46-e9c5-57ef-b9a7-4f2cfbeb6272,Woodruff-Sawyer & Co.,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2020-09-04,True
9c8393e6-3414-5767-8d3c-9a2aa43a07e5,Prime Therapeutics LLC,MED,UNKN,,Unreported,24.0,,False,2,Low,Data Governance Team,Monitoring,Complete impact assessment and update affected population count,2024-01-12,True
e22697de-f823-5f4c-b672-2fd98a83538c,United of Omaha Life Insurance Company,BSF,HACK,,Unreported,96.0,2.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-08-25,True
61689f29-e32b-592a-85b8-dfe1f3ed1419,"WECC Holdings, Inc. d/b/a Watson Electrical",BSO,HACK,5821.0,Medium,78.0,,False,4,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-09-04,True
383c4581-d52f-5078-b3d0-de5eb91397df,Cottage Hospital,MED,HACK,,Unreported,115.0,7.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2026-03-08,True
874d2589-e4ed-5315-841e-6de0496e71ce,REI Co-op,BSR,HACK,,Unreported,126.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2020-10-16,True
bc22071d-f615-5814-b475-1960722a857b,Bristol Myers Squibb,MED,HACK,,Unreported,32.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2023-07-28,True
37bfc7fb-7fda-56d4-afb8-c7c2e4a1dfdf,Central Jersey Medical Center,MED,HACK,88000.0,High,,,False,5,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2025-11-16,True
905fa47b-3d5b-528d-8e7a-2fd9a4df01cd,"Program Maintenance, Inc dba Service One, Inc",BSO,UNKN,124.0,Low,250.0,,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-02-17,True
f7566695-7152-51b2-bb68-c37917c0fc37,"Burns Entertainment and Sports Marketing, LLC",BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2022-05-13,True
57506338-f3d9-5398-a843-2978517ef40e,"NxStage Medical, Inc.",MED,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2016-01-13,True
0556bfec-7aa3-5f93-a1a6-cb85a586e6f5,PeachtreeHospitalityManagementLLC,BSO,UNKN,1019.0,Medium,49.0,,False,4,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2016-04-13,True
f39dab17-e893-565b-8f24-a03d644b0c40,Hudson River Partners I L.P. dba The Thayer Hotel,BSO,HACK,,Unreported,45.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2025-12-03,True
e384efdb-7bbe-5fcb-be01-8df1b91ec81d,"RevUp Group, LLC d/b/a RevUp Sports",BSO,UNKN,3576.0,Medium,275.0,,False,4,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2018-07-21,True
4fd5fde4-252d-58b2-a8d3-b85119e05d6c,Therapia Staffing,BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2020-06-26,True
7fe1b9b6-e94e-577d-8328-8e60306a9826,"Netrition, Inc",UNKN,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2018-11-21,True
6d6bb29a-3d6e-55a9-a09a-816264cee804,Hite Fanning & Honeyman LLP,BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2019-07-25,True
ef464685-a0c1-5501-b60c-c314a211fdb4,"The TJX Companies, Inc.",BSR,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2016-04-21,True
cab98ef0-55ad-521a-a2d7-084cd9300318,"Svanaco, Inc. d/b/a Americaneagle.com",BSO,HACK,,Unreported,247.0,137.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2023-04-12,True
1a6499e1-157c-59a3-a8e4-b180ef33ed41,Synergy Healthcare Services,BSO,HACK,58034.0,High,243.0,3.0,False,5,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2023-08-30,True
31142798-c372-5c08-8355-9b87cd4102ce,Adobe Systems Incorporated,BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2013-11-01,True
8845f399-c54a-598e-a963-2b67a984dd9d,"Labor Finders International, Inc.",BSO,UNKN,1897.0,Medium,225.0,,False,4,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2021-04-21,True
fac7e45d-7735-509c-a8f3-8dcdf7aec073,"Center for Pain Management, LLC",MED,PORT,5822.0,Medium,,,False,4,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2013-03-14,True
729da6b5-af1c-59da-bf44-4f369b69d467,"Navia Benefit Solutions, Inc.",BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2026-04-17,True
3181ce16-6a8e-587d-8b37-64fd840b1456,Freedom Financial Wealth Management,BSF,HACK,7.0,Low,223.0,27.0,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-02-01,True
c873e55c-2159-5b2b-b4fc-9aa39cbdd168,St. Mary's Credit Union,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2022-05-22,True
97c33d19-c986-5b45-adae-78b04cfdce1d,Ericsson Inc,BSO,HACK,,Unreported,326.0,5.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2026-04-08,True
aefa783b-647c-5c20-94ca-3a561eeac761,"Our Honeymoon Wishes, Inc.",BSO,UNKN,220.0,Low,48.0,,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2018-09-02,True
c37407bb-318a-5a21-9250-09299981d70d,"American Express Travel Related Services Company, Inc.",BSF,HACK,,Unreported,109.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2012-12-20,True
3f692f2f-69a2-5c51-8f72-27154bee2793,"Ciox Health, LLC",MED,UNKN,,Unreported,1.0,,False,2,Low,Data Governance Team,Monitoring,Complete impact assessment and update affected population count,2022-06-18,True
7aeb1641-1478-5e62-9642-d0f237099de2,Lee Enterprises,UNKN,HACK,17.0,Low,120.0,0.0,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2025-07-03,True
68cb4f8a-1fd9-58c5-92d1-35e003f2c8b0,The New School,EDU,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2017-04-08,True
80401790-3b89-575e-b331-27eb9190c32a,Hay House LLC,BSR,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2025-01-10,True
7721d7a4-3927-51c5-ac95-3fae5bee35c7,"The Vitality Group, LLC",BSO,HACK,,Unreported,34.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2023-08-04,True
e4f89b58-cd54-58cc-b536-307f83beee3c,Steve Rice & Associates,UNKN,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2022-08-28,True
924c5e28-ba02-52c5-b57c-5d3008fd3d88,St. Lucie County's Drug Screening Lab,MED,DISC,,Unreported,1698.0,1594.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2022-02-08,True
14c73cf9-19a8-58bb-8a89-1b84422a13b3,Data Driven Holdings,UNKN,HACK,,Unreported,54.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2021-07-31,True
3df6e944-9116-5da0-8dbe-00072e6937e7,University of Pennsylvania,EDU,INSD,2.0,Low,200.0,89.0,True,7,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2022-05-16,True
1e3b60fc-eff4-52ba-ab02-f3c363eeb0e9,The Kantar Group,BSO,HACK,4266.0,Medium,20.0,0.0,False,2,Low,Operational Risk Team,Monitoring,Monitor incident and maintain standard governance review,2016-05-20,True
749b6ca1-f118-5465-a7d9-ff2534a341f7,Presbyterian Health Plan,MED,HACK,7100.0,Medium,,,False,4,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2025-04-17,True
4aa3f4eb-a230-5d38-94ad-1297e47075b6,The Village Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2024-04-19,True
428b80f3-2e41-55ba-b096-5112f458680f,"Healthcare Collections - I, LLC",BSF,DISC,900.0,Low,,,False,3,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2022-05-11,True
86d6cd32-4c18-58d2-8acd-8f5118c2610f,St. Mary's Credit Union,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2016-10-28,True
365140e2-9f33-5766-9ff9-52fd5c1a46f2,Chase Investment Services Corp.,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2010-02-10,True
5d6fd2c9-ebe9-5d13-a642-4e05eda88c36,Madison Elementary School District 38,EDU,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2025-10-23,True
4cd6bb36-7f82-5c06-93f2-cf11906682fc,"American Express Travel Related Services Company, Inc.",BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2017-05-03,True
2677bea8-1e75-5fcf-bda2-7cb248780416,"Centric Group, L.L.C.",BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2013-02-11,True
0ce1f4a6-ffc9-59b0-a082-856522eecd16,Winchester Savings Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2019-06-16,True
f71d71fe-4853-58be-8b0c-bb14139873d2,The Village Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2018-08-01,True
78567809-10cf-5529-b038-5ada0dafd586,Nationstar Mortgage LLC dba Mr. Cooper,BSF,HACK,,Unreported,46.0,2.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-01-14,True
290ac9a0-d612-5b50-8ae8-8b9408b5bf3d,"American Express Travel Related Services Company, Inc.",BSF,PHYS,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2018-03-28,True
473d266a-2588-5b91-8181-18ea97061199,Life Management Center of Northwest Florida Inc.,MED,HACK,19107.0,High,,,False,5,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2023-08-24,True
9262f4ba-85d7-5175-9be1-be17de29be18,Discipleship Ministries,NGO,UNKN,,Unreported,210.0,126.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2019-03-22,True
10ddfa01-b9c6-5bd8-bff7-cc0858b1118f,Sysco Corporation,BSO,HACK,,Unreported,123.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2023-06-16,True
e8b9eaf1-e0ff-570a-9d21-3294b5432db0,Personic Management Company LLC,BSO,UNKN,,Unreported,85.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2025-12-25,True
b6fac6d9-1b26-550a-9343-54eb82ac6276,Adams Community Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2016-05-11,True
c9af3be5-8281-5271-a298-0d83c15bb270,"Fross Zelnick Lehrman & Zissu, P.C.",BSO,HACK,,Unreported,384.0,2.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-06-28,True
302064b8-50ba-5585-9461-da0658e2e636,BMO Harris Bank N.A.,BSF,DISC,,Unreported,9.0,,False,2,Low,Data Governance Team,Monitoring,Complete impact assessment and update affected population count,2017-07-23,True
98a79c7f-6c4c-5736-b656-1bb711ef9232,"Saul Ewing Arnstein & Lehr, LLP",BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2020-01-22,True
4864755f-e1da-5e4a-8c64-f07c60dccdfd,"Pyramid ETC Companies, LLC",BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2026-04-04,True
7ff192cc-8ba9-5822-98b5-9e708f0ae46e,"Special Olympics Wisconsin, Inc.",NGO,HACK,3.0,Low,269.0,103.0,True,7,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2020-11-16,True
5d023fc0-db77-50cb-a2b7-81748782b578,HEALTHCARE SERVICE CORP,MED,UNKN,,Unreported,77.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-06-10,True
6e145a48-ad29-5638-95db-75e9303f4443,Hoist & Crane Service Group,BSO,HACK,4416.0,Medium,231.0,,False,4,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-06-13,True
4a873311-148a-5582-9f0b-4d34bdeb447b,American Pharmacists Association,NGO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2017-02-03,True
a58667f9-8217-5608-abe2-b22be42021b9,"New TSI Holdings, Inc./New York Sports Club",BSO,HACK,19836.0,High,61.0,0.0,False,5,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-10-26,True
4033ec35-0a5d-568a-a864-45fec20a39cf,Ravkoo,UNKN,UNKN,105000.0,Critical,100.0,71.0,False,8,High,Operational Risk Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2022-01-19,True
09f12551-fda0-5316-98b3-5b179b67fd02,Silver Gold Bull USA,BSR,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2026-04-10,True
08294343-f5ee-5473-956a-0a96e50db46a,Kaiser Foundation Health Plan of Colorado,MED,DISC,11551.0,High,19.0,0.0,False,3,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2014-09-11,True
15151bbb-7b9f-5b1b-b2f7-b8fcaf1e4954,"T.Y. Lin International Group, Ltd.",BSO,HACK,,Unreported,208.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-03-21,True
3e23bb1c-62cf-517a-9423-af9cabb009eb,Endeavor Health,MED,UNKN,,Unreported,41.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-04-19,True
a4ec5b85-a1e1-520f-bdab-a41721c5c787,KTU&A Planning & Landscape Architecture,BSO,HACK,,Unreported,169.0,2.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-04-21,True
973ace97-e4e6-58ab-bd6d-e6dcc22fbedb,"Great Clips, Inc",BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2021-03-07,True
a0a50d31-9add-57a4-9652-0d9cca3e523f,Arthur J. Gallagher & Co.,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2021-07-30,True
87eca83f-130a-50cb-9733-69c1c86fbfda,CompleteCare Health Network,MED,HACK,,Unreported,71.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-01-21,True
19ca3f36-0724-52bc-a5d2-87e750ed0f01,"Mark Leyden & Associates, LLC",BSF,HACK,1.0,Low,,,False,3,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2026-04-23,True
cba38684-14ad-5595-ac66-8fb3fb381c89,"Alexes Hazen MD, PLLC",MED,HACK,500.0,Low,,,False,3,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2026-03-14,True
d586a461-c0bf-5c10-a538-2f8da1356a9c,"Clymene Management Services, LLC",BSO,HACK,,Unreported,201.0,3.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2025-08-28,True
b5a00812-7347-5384-9b9d-cc492d4b2f8a,Lumico Life Insurance Company,BSF,HACK,,Unreported,48.0,1.0,True,6,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2023-07-30,True
816aee84-173a-562d-a568-06c35a2551c7,MRA - The Management Association,BSO,HACK,,Unreported,296.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-06-19,True
6bafa68e-d7fb-564c-83b5-0361871563ba,Textron Inc.,BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2010-01-02,True
45b74813-8d3f-5cb1-93e3-b68a0860e84f,"Vitality Group International, Inc.",BSO,HACK,,Unreported,27.0,0.0,False,2,Low,Data Governance Team,Monitoring,Complete impact assessment and update affected population count,2023-08-25,True
979963ac-8f67-5aa3-b5f4-6cfe23897892,"The Phia Group, LLC",BSF,HACK,,Unreported,571.0,1.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2026-03-01,True
f30adc54-ef6a-5de9-90bf-c8243c0f8396,American Express,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2011-06-04,True
c55ab8af-762d-5030-bdfa-71f2b051f6b8,Capital Region Medical Center,MED,HACK,,Unreported,98.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-04-24,True
7129cd98-73c4-5c86-b657-1121aaa5f602,Christensen O'Connor Johnson Kindness PLLC,BSO,HACK,,Unreported,321.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2021-12-10,True
db654d6b-7fc0-5a4f-b860-61c3743f8772,Pilgrim Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2018-06-13,True
1df5af7e-c2ff-50d6-a48b-b565a5b22280,City of Wheat Ridge,GOV,HACK,,Unreported,30.0,,False,2,Low,Data Governance Team,Monitoring,Complete impact assessment and update affected population count,2022-11-27,True
0b938cc5-819b-5e79-b83d-6801663ab8c2,Cleveland Institute of Music,EDU,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2013-10-23,True
